"","id_num","wave","StartDate","EndDate","duration","ResponseId","def","crime","terror","poor","health","econ","abort","unemploy","blkaid","adopt","imm","vaccines","guns","djt","interest","friends_1","friends_2","friends_3","friends_4","friends_5","tense","death","ewry","values","ideo","partyid","votereport","gender","ethnic","edu","inc","age","state","relig","voting","climate","check","beh_att_1","beh_att_2","beh_att_3","beh_identity","virusthreat","quarantine","sickleave","fourth","id","voting_string","voting_factor"
"7420",320,17,2019-12-18 23:48:55,2019-12-18 23:50:49,113,"R_2ZWRXeBmyap0QnS",4,4,4,1,1,1,4,1,1,7,4,4,4,1,5,7,7,7,7,7,1,4,1,1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,1,1,1,7,NA,NA,NA,NA,"R_3s5KMepxpekgBi7",NA,"Trump"
"7421",118,17,2019-12-18 23:51:00,2019-12-18 23:54:20,200,"R_4O4iKQR7obwurQJ",4,4,4,1,2,2,4,2,2,7,4,4,3,3,4,2,3,5,3,2,5,2,2,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,1,1,1,NA,NA,NA,NA,NA,"R_3stAYj3yhReZEGW",NA,"Trump"
"7422",121,17,2019-12-18 23:53:11,2019-12-18 23:57:05,234,"R_ROnkFp0yVzWYmyJ",2,4,1,4,7,4,4,4,4,7,4,1,3,4,5,6,5,7,4,7,2,2,3,7,2,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,2,2,5,1,NA,NA,NA,NA,"R_2bUk017rmAL9rvJ",NA,"Other"
"7423",391,17,2019-12-18 23:55:20,2019-12-18 23:57:50,150,"R_1ocA00OZpIT2QYd",2,3,2,1,1,1,2,1,1,1,7,1,7,1,5,2,7,5,7,2,2,1,2,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,1,1,1,7,NA,NA,NA,NA,"R_O8YDeqByj4gap0d",NA,"Trump"
"7424",181,17,2019-12-19 00:10:48,2019-12-19 00:12:39,110,"R_1nZStiiYN3FJ5Ns",1,3,1,7,7,5,4,6,6,7,3,1,1,4,6,7,7,7,4,7,7,5,7,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,7,5,7,1,NA,NA,NA,NA,"R_yEbIyjPKPAyUYs9",NA,"Clinton"
"7425",215,17,2019-12-19 00:17:44,2019-12-19 00:20:41,177,"R_5u9IY5Fa7DqiVTX",4,4,4,4,4,4,2,4,4,4,5,1,2,2,5,7,7,7,7,7,1,1,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,1,1,1,6,NA,NA,NA,NA,"R_3KrshvZ4ig35JF0",NA,"Trump"
"7426",117,17,2019-12-19 00:24:18,2019-12-19 00:26:25,126,"R_3h9YfDJQRTrxQya",3,3,2,2,2,1,1,3,1,1,4,7,4,3,2,2,4,3,4,2,2,2,7,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,1,1,1,5,NA,NA,NA,NA,"R_un0MzDalVEEdduh",NA,"Trump"
"7427",149,17,2019-12-19 00:31:38,2019-12-19 00:33:12,94,"R_1jZ0u8y7DSA6Rdo",4,4,4,4,4,4,4,4,4,7,5,1,3,NA,5,4,4,7,4,4,3,2,3,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,4,4,3,4,NA,NA,NA,NA,"R_3PZyU6wer9So4rL",NA,"Other"
"7428",224,17,2019-12-19 00:39:30,2019-12-19 00:43:07,216,"R_2ffmBcjlRBw1uNQ",2,2,1,6,7,4,4,4,5,2,2,1,4,4,5,7,7,7,7,7,2,5,5,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,6,8,5,NA,NA,NA,NA,NA,"R_2b34utBeOXTv0MQ",NA,"Other"
"7429",396,17,2019-12-19 00:49:03,2019-12-19 00:50:44,100,"R_25tPMHEVGwpJFtX",3,6,3,4,5,5,4,4,3,5,5,2,3,3,3,7,7,7,7,7,6,7,6,7,4,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,1,1,1,3,NA,NA,NA,NA,"R_1N2FZEJviAajYdx",NA,"Other"
"7430",256,17,2019-12-19 00:49:31,2019-12-19 00:51:17,105,"R_1nPGeUFiLljGxWP",2,NA,1,NA,NA,NA,3,NA,NA,7,NA,1,2,4,5,6,2,6,2,6,5,7,7,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,5,2,6,1,NA,NA,NA,NA,"R_2Bfh1DO6ctRbvZS",NA,"Clinton"
"7431",535,17,2019-12-19 01:13:26,2019-12-19 01:15:49,142,"R_1pKyow6R12Bc0hs",1,4,4,7,7,4,4,7,7,7,1,1,1,4,5,7,7,7,7,7,1,5,5,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,6,4,7,1,NA,NA,NA,NA,"R_2s4oyklzDKq2H6I",NA,"Other"
"7432",271,17,2019-12-19 01:38:07,2019-12-19 01:41:31,203,"R_3JD9OMdYmHGzPF6",1,NA,NA,5,5,NA,4,NA,NA,7,NA,1,2,4,4,6,5,5,5,5,3,5,7,7,3,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,4,4,5,2,NA,NA,NA,NA,"R_1dMlBDbS17s7LK8",NA,"Other"
"7433",49,17,2019-12-19 01:43:11,2019-12-19 01:46:13,182,"R_XHYKvKNnNXyAm6R",3,4,2,4,2,2,4,4,4,5,4,1,4,2,3,7,7,7,7,7,2,2,2,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,2,3,2,5,NA,NA,NA,NA,"R_0wFb2cib7mf4Imd",NA,"Trump"
"7434",438,17,2019-12-19 01:46:03,2019-12-19 01:50:41,278,"R_3hcoZ6BEyRsgrCR",2,2,1,3,3,2,3,2,2,7,3,7,3,3,4,7,7,7,7,7,7,1,7,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,3,1,2,NA,NA,NA,NA,NA,"R_33limduwCBfozrd",NA,"Other"
"7435",66,17,2019-12-19 01:58:42,2019-12-19 02:00:37,114,"R_1ovgaPHa3dy0oL3",4,4,4,4,4,4,2,4,4,3,4,5,4,3,4,4,4,4,4,4,2,2,6,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,2,2,2,5,NA,NA,NA,NA,"R_Wd1MJnTfoEux7sB",NA,"Trump"
"7436",259,17,2019-12-19 01:59:13,2019-12-19 02:01:10,116,"R_zeWisl4LdygvZkd",6,5,6,4,4,4,1,4,4,6,6,7,4,1,7,7,7,7,7,7,7,5,5,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,4,2,4,7,NA,NA,NA,NA,"R_2qfOzDYYp8pif49",NA,"Other"
"7437",359,17,2019-12-19 02:33:25,2019-12-19 02:36:15,169,"R_3KSBzBty6z8UjvC",3,4,3,4,4,5,2,4,3,NA,3,5,1,4,2,NA,NA,NA,NA,NA,1,2,2,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,4,5,4,4,NA,NA,NA,NA,"R_1IowcSaYb4Tvype",NA,"Other"
"7438",552,17,2019-12-19 02:42:44,2019-12-19 02:55:45,781,"R_3h6j5UEWR4iFrAE",1,1,1,7,7,4,4,7,4,7,1,1,3,3,7,7,6,2,6,7,4,4,4,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,7,8,7,1,NA,NA,NA,NA,"R_51m3GGmelb3Cb5v",NA,"Other"
"7439",405,17,2019-12-19 03:37:30,2019-12-19 03:38:57,87,"R_28GJIEjt42cPQ4E",3,4,4,5,4,4,2,4,5,7,4,7,2,4,5,6,5,6,5,6,6,5,5,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,6,3,3,1,NA,NA,NA,NA,"R_bOfnSlvTPCJDpIZ",NA,"Other"
"7440",299,17,2019-12-19 03:41:10,2019-12-19 03:45:47,276,"R_2fe6vrFbSrUalop",4,4,4,4,4,4,2,4,4,2,5,2,2,2,5,7,7,7,7,7,1,2,2,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,3,3,4,7,NA,NA,NA,NA,"R_bHQxmwASx0rhwPv",NA,"Trump"
"7441",202,17,2019-12-19 03:50:48,2019-12-19 03:55:02,253,"R_BzcsZAKnmbuESSR",4,5,5,5,5,4,1,4,4,4,5,3,4,1,4,7,7,7,7,7,1,1,4,5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,4,4,4,7,NA,NA,NA,NA,"R_1juMDXeM9BVI4Su",NA,"Trump"
"7442",227,17,2019-12-19 04:07:49,2019-12-19 04:11:07,198,"R_1rfDzqaOHIb48hF",4,6,4,7,7,NA,4,6,6,7,NA,1,1,4,7,7,7,7,7,7,2,3,4,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,7,7,7,1,NA,NA,NA,NA,"R_3LhbYM3Umf1fJok",NA,"Clinton"
"7443",84,17,2019-12-19 04:11:21,2019-12-19 04:26:18,897,"R_1CrQiCXctwMR4zB",3,4,3,5,5,5,3,5,3,2,3,1,3,4,3,6,6,6,6,6,4,4,5,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,6,6,6,3,NA,NA,NA,NA,"R_22rZTtzhwHNB7vG",NA,"Other"
"7444",180,17,2019-12-19 04:13:33,2019-12-19 04:15:52,139,"R_PMvjA3u11CVo71T",1,4,4,3,7,5,3,5,5,5,4,2,3,4,7,2,3,5,3,3,3,7,5,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,6,5,7,1,NA,NA,NA,NA,"R_1eJNFC3Y8vppnf2",NA,"Trump"
"7445",238,17,2019-12-19 04:24:31,2019-12-19 04:26:47,136,"R_22qXmTd30l67lJe",4,4,4,4,4,4,4,4,4,7,4,1,1,4,3,6,6,6,6,6,2,5,7,7,3,3,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,6,4,5,2,NA,NA,NA,NA,"R_UrWpPhyH9oSIMoh",NA,"Other"
"7446",158,17,2019-12-19 04:42:53,2019-12-19 04:49:37,403,"R_U9Lxhv8N77fSHp7",4,5,4,3,4,4,4,4,4,7,3,1,1,4,7,6,3,4,1,7,5,4,5,7,2,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,1,1,1,1,NA,NA,NA,NA,"R_1MRMsv1GRzn4kL6",NA,"Clinton"
"7447",95,17,2019-12-19 04:56:00,2019-12-19 05:01:31,330,"R_1ZCate1PrXt98wp",3,3,2,3,1,1,1,3,3,3,3,5,6,2,5,6,7,7,7,7,2,2,2,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,999,5,NA,1,1,1,5,NA,NA,NA,NA,"R_1eqNsRRtPAAFXdL",NA,"Trump"
"7448",273,17,2019-12-19 05:03:24,2019-12-19 05:06:52,207,"R_3DucSEuDB53y8i7",NA,NA,NA,7,7,NA,4,7,7,7,NA,1,1,4,6,6,2,6,2,7,5,1,1,7,2,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,6,8,6,1,NA,NA,NA,NA,"R_1erWxfKMiJoTKFu",NA,"Clinton"
"7449",417,17,2019-12-19 06:04:48,2019-12-19 06:09:55,307,"R_3nwpNSPMpLYcqpy",1,4,1,5,7,5,4,5,5,7,3,1,2,4,5,7,6,7,6,7,3,2,7,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,5,5,7,1,NA,NA,NA,NA,"R_12RuQ843VABw14a",NA,"Clinton"
"7450",65,17,2019-12-19 06:21:22,2019-12-19 06:24:06,164,"R_2QnrWHP0vLFzU1Z",6,5,5,7,7,3,4,7,3,7,6,2,4,NA,5,5,5,5,5,5,2,1,6,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,4,1,7,4,NA,NA,NA,NA,"R_0JtT8EwfBN6WPyF",NA,"Trump"
"7451",298,17,2019-12-19 06:34:23,2019-12-19 06:36:20,117,"R_2tDSmitAvz2FnIA",2,2,2,7,7,4,4,7,7,7,2,1,1,4,1,NA,NA,NA,NA,NA,5,4,7,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,7,2,7,1,NA,NA,NA,NA,"R_1OUG46WQ3ab3M8w",NA,"Clinton"
"7452",130,17,2019-12-19 09:56:03,2019-12-19 09:57:25,81,"R_3EuuteocZwLSItG",4,4,3,7,7,7,4,7,7,7,3,1,1,4,5,6,4,7,2,6,5,5,5,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,6,6,6,2,NA,NA,NA,NA,"R_3I5EMsLibFMO7z8",NA,"Clinton"
"7453",155,17,2019-12-19 11:02:19,2019-12-19 11:05:07,167,"R_2Pj6r6MmYe9P1ZZ",4,4,4,4,4,4,2,4,4,1,4,4,4,1,7,7,7,7,7,7,4,4,4,7,6,4,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,1,1,1,7,NA,NA,NA,NA,"R_1oznVzZOUcbTAa1",NA,"Trump"
"7454",461,17,2019-12-19 11:58:46,2019-12-19 12:00:49,123,"R_1i9uQGqPUD5xVHX",4,4,4,5,7,4,3,4,4,7,4,6,1,4,6,7,5,7,5,7,3,3,6,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,5,3,7,1,NA,NA,NA,NA,"R_1OkjF7IyMfRnjkl",NA,"Clinton"
"7455",78,17,2019-12-19 11:59:32,2019-12-19 12:07:20,467,"R_TdPqjO2XBAsgUgx",5,5,5,3,4,3,4,4,2,4,7,1,4,1,5,1,6,4,6,1,5,4,4,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,1,4,4,7,NA,NA,NA,NA,"R_3qmKYMRR9mTOxPq",NA,"Trump"
"7456",528,17,2019-12-19 13:30:14,2019-12-19 13:32:38,143,"R_1QoJZh2lhwgFCLw",1,5,1,5,7,5,4,5,5,7,4,1,1,4,7,7,7,7,7,7,1,1,7,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,7,6,7,1,NA,NA,NA,NA,"R_2e2s2zOhYXVpgXj",NA,"Other"
"7457",166,17,2019-12-19 13:36:53,2019-12-19 13:39:27,154,"R_1gzQkwUqIJl245v",5,4,5,3,2,4,2,4,2,4,5,1,3,1,6,4,6,6,4,3,3,2,5,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,999,6,NA,1,4,2,7,NA,NA,NA,NA,"R_28IZGgRINej2sVz",NA,"Trump"
"7458",153,17,2019-12-19 13:53:20,2019-12-19 13:57:06,226,"R_2dpaEUNJiE9DjTf",2,4,1,5,6,4,4,4,4,7,1,1,7,4,7,7,6,5,2,6,1,1,1,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,4,1,5,1,NA,NA,NA,NA,"R_31cqcMBjN3k2lbw",NA,"Other"
"7459",292,17,2019-12-19 14:23:19,2019-12-19 14:24:47,88,"R_a4NMDAuELyoPQOd",1,4,1,4,4,4,4,4,4,7,4,1,1,4,4,7,2,5,2,6,2,2,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,5,6,5,1,NA,NA,NA,NA,"R_1pMxD81NSL4GCpy",NA,"Clinton"
"7460",534,17,2019-12-19 14:29:00,2019-12-19 14:30:58,118,"R_1jf9fjCnYM8UM7y",1,2,2,5,6,4,4,5,6,7,2,1,3,4,3,7,7,7,7,7,1,3,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,5,1,6,2,NA,NA,NA,NA,"R_2zM6VmdNLh8oDHQ",NA,"Other"
"7461",373,17,2019-12-19 14:30:16,2019-12-19 14:33:52,215,"R_3HvkdVBQ2fQgaMU",7,7,1,7,7,7,4,7,7,7,7,1,1,4,3,7,7,7,7,7,4,1,7,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,7,7,7,3,NA,NA,NA,NA,"R_DNrzMlrobVsEPuN",NA,"Other"
"7462",63,17,2019-12-19 14:30:46,2019-12-19 14:33:58,191,"R_1oiKjsRPM8Yx9vn",2,4,3,5,7,4,4,6,4,7,5,1,1,4,4,7,7,7,7,7,1,1,7,7,3,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,4,1,7,1,NA,NA,NA,NA,"R_1Ov4RyosMDyheCM",NA,"Other"
"7463",444,17,2019-12-19 15:00:31,2019-12-19 15:01:54,83,"R_3rU17k0L3p8PWok",4,4,4,4,4,4,2,4,4,6,4,1,4,NA,3,5,6,5,6,5,3,3,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,1,1,1,6,NA,NA,NA,NA,"R_2pSknopjI5S59YR",NA,"Trump"
"7464",331,17,2019-12-19 15:13:36,2019-12-19 15:15:07,91,"R_2qsHWBApeil5R6M",4,4,4,3,5,4,2,2,1,5,5,1,4,2,4,2,4,3,4,2,2,1,2,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,3,4,6,7,NA,NA,NA,NA,"R_BEvk68HOtxaoOaJ",NA,"Trump"
"7465",94,17,2019-12-19 15:33:36,2019-12-19 15:35:42,125,"R_26nGIC9UW1WJwSA",1,2,2,4,5,7,4,5,4,1,4,1,3,3,6,7,7,7,7,7,5,7,7,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,5,6,7,3,NA,NA,NA,NA,"R_3JsLmSYV061fGug",NA,"Trump"
"7466",536,17,2019-12-19 15:37:57,2019-12-19 15:45:01,424,"R_OCFe5rOzDYVouCB",4,4,1,7,7,3,1,7,7,7,2,1,1,4,6,6,1,2,1,5,5,7,7,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,7,1,7,NA,NA,NA,NA,NA,"R_9ysALLADjnmFzm9",NA,"Other"
"7467",145,17,2019-12-19 15:39:51,2019-12-19 15:42:10,138,"R_29hS2l2uOgAHB7C",3,4,4,6,7,4,4,6,5,7,4,1,1,4,6,7,7,7,7,7,5,4,6,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,6,6,7,1,NA,NA,NA,NA,"R_12MzYSEgTEAD33w",NA,"Clinton"
"7468",1,17,2019-12-19 15:46:37,2019-12-19 15:54:19,462,"R_sojPbLpSO4ZVGff",2,3,1,7,7,6,4,7,5,7,2,1,1,4,3,6,3,7,2,5,6,4,7,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,7,5,7,1,NA,NA,NA,NA,"R_3J8BA6SRQABpv0m",NA,"Clinton"
"7469",62,17,2019-12-19 16:00:19,2019-12-19 16:05:28,308,"R_3jSQ35bHgBnbFoC",3,4,4,5,7,4,4,4,5,7,2,1,1,4,7,7,3,5,2,7,3,6,4,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,5,3,7,1,NA,NA,NA,NA,"R_3OozutpGEVMx7T5",NA,"Clinton"
"7470",41,17,2019-12-19 16:14:06,2019-12-19 16:17:07,181,"R_cCG5B04JFKh9I3L",2,6,1,6,7,NA,4,6,7,7,1,1,1,4,5,7,3,7,3,7,3,1,5,7,2,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,5,2,7,1,NA,NA,NA,NA,"R_2wKtIK9GJ04ZnsR",NA,"Clinton"
"7471",68,17,2019-12-19 16:22:43,2019-12-19 16:25:43,180,"R_2YYdmmaOhnBKjw4",5,4,4,4,4,4,3,4,4,6,6,1,6,2,6,5,6,6,6,6,3,3,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,999,6,NA,1,1,1,7,NA,NA,NA,NA,"R_3phTgAsGQ1OxH5L",NA,"Trump"
"7472",426,17,2019-12-19 16:39:59,2019-12-19 16:41:58,119,"R_1pPOZFHKDZA7DLp",4,3,3,2,3,1,1,1,2,1,4,7,6,2,6,2,7,3,5,1,3,2,5,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,2,2,2,7,NA,NA,NA,NA,"R_1fgcTuVGLoPTIRi",NA,"Trump"
"7473",268,17,2019-12-19 17:00:16,2019-12-19 17:02:19,122,"R_XZWKCcv2XyUWXCh",2,4,3,4,6,4,1,4,6,7,2,1,1,4,5,6,6,6,6,6,6,2,3,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,4,1,5,1,NA,NA,NA,NA,"R_3PcXJsACxioZrr8",NA,"Clinton"
"7474",208,17,2019-12-19 17:14:24,2019-12-19 17:17:10,165,"R_1DAOF20g82IWzoi",1,1,1,7,7,7,4,7,7,7,1,1,1,4,7,7,2,2,2,7,4,6,7,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,7,7,7,1,NA,NA,NA,NA,"R_3r2Y80wmAeo9LxL",NA,"Clinton"
"7475",22,17,2019-12-19 17:56:14,2019-12-19 18:01:56,341,"R_3qDuGgAp5Y4e0GI",7,5,7,5,4,4,1,5,1,7,6,4,4,1,7,1,7,6,7,1,1,1,1,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,5,5,4,7,NA,NA,NA,NA,"R_2CqYnovJQsXXjGs",NA,"Trump"
"7476",20,17,2019-12-19 18:25:00,2019-12-19 18:27:10,129,"R_TaULG9ulnPSLYYx",4,4,4,7,7,7,4,7,4,7,4,1,4,4,7,6,2,5,2,6,7,5,7,7,2,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,7,7,7,1,NA,NA,NA,NA,"R_WlcbMGz42DPZA3L",NA,"Other"
"7477",427,17,2019-12-19 18:27:36,2019-12-19 18:31:08,212,"R_tWobhgluRMwpNFT",4,5,4,4,4,5,3,4,4,7,4,1,2,3,5,4,1,7,2,6,3,4,5,7,3,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,2,6,4,3,NA,NA,NA,NA,"R_2t4Zpnq4eO5X1bD",NA,"Clinton"
"7478",9,17,2019-12-19 18:45:29,2019-12-19 18:47:17,108,"R_30i9RfrkB0Ahoxi",5,4,5,4,4,4,2,4,4,4,6,1,3,2,6,7,7,7,7,7,1,2,3,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,1,1,1,5,NA,NA,NA,NA,"R_BYwnuspKh75unpT",NA,"Trump"
"7479",129,17,2019-12-19 18:55:23,2019-12-19 18:57:34,130,"R_3IQOe9ZUD9w25VM",3,2,3,1,1,3,3,2,1,4,7,3,4,1,5,7,7,7,7,2,2,4,6,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,1,1,1,7,NA,NA,NA,NA,"R_1dh8XYhtbBFAofF",NA,"Other"
"7480",144,17,2019-12-19 19:42:42,2019-12-19 19:43:51,69,"R_vkLSiYEtl0naut3",4,4,4,4,7,4,4,4,4,4,7,4,4,3,4,7,7,7,7,7,2,2,6,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,4,4,4,4,NA,NA,NA,NA,"R_di0WXZZgPZ0qcAF",NA,"Clinton"
"7481",244,17,2019-12-19 20:14:51,2019-12-19 20:16:58,127,"R_3iwXO5h0u1uaKaz",4,5,4,4,7,4,4,4,1,7,4,1,1,4,2,6,1,4,2,6,1,7,7,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,1,1,7,1,NA,NA,NA,NA,"R_UMY6SFPydmPNMPv",NA,"Clinton"
"7482",322,17,2019-12-19 20:17:26,2019-12-19 20:19:08,101,"R_3Ic9knAbGjzCUjc",NA,NA,NA,7,7,NA,4,7,NA,7,NA,1,1,4,1,7,3,7,3,7,3,4,5,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,1,1,1,1,NA,NA,NA,NA,"R_2fdNqQUGsHnqJf8",NA,"Other"
"7483",254,17,2019-12-19 20:43:42,2019-12-19 20:51:01,439,"R_3QVODT9u1iYt4dF",2,2,2,7,7,7,4,7,5,7,2,2,1,4,5,6,2,4,2,4,5,7,7,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,3,3,3,1,NA,NA,NA,NA,"R_2WwBa2GgXliNdnV",NA,"Clinton"
"7484",226,17,2019-12-19 20:52:14,2019-12-19 20:54:08,113,"R_1mh1HGsXjxzWXTC",1,3,1,6,7,4,4,6,6,7,1,1,1,4,7,7,1,1,1,7,2,4,7,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,4,4,5,1,NA,NA,NA,NA,"R_AzjL5bClifaGxTr",NA,"Clinton"
"7485",115,17,2019-12-19 21:14:36,2019-12-19 21:16:23,107,"R_1msXusFagswIXPQ",4,4,4,6,5,7,4,4,4,7,5,2,3,2,1,7,7,7,7,7,1,4,7,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,7,7,6,4,NA,NA,NA,NA,"R_1f2hKRyokGO2W3r",NA,"Other"
"7486",30,17,2019-12-19 22:12:08,2019-12-19 22:14:15,127,"R_3CUaU8RCLjAkL33",3,5,3,3,3,4,4,3,3,7,4,1,3,2,4,7,7,7,7,7,2,2,2,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,1,1,1,6,NA,NA,NA,NA,"R_3OgZvzwXb09jxrr",NA,"Trump"
"7487",91,17,2019-12-19 23:27:34,2019-12-19 23:31:50,255,"R_b7AjsEWXZS7BgfT",1,1,1,5,7,6,4,5,5,7,1,1,2,4,3,5,1,1,1,2,3,4,7,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,7,7,7,1,NA,NA,NA,NA,"R_3ERy4x97XhtYKLO",NA,"Clinton"
"7488",50,17,2019-12-20 02:09:54,2019-12-20 02:12:02,127,"R_W1IzDzXyVcVxxU5",3,4,3,3,5,6,4,4,3,7,4,1,1,4,4,7,1,4,1,7,2,1,7,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,4,7,7,1,NA,NA,NA,NA,"R_3qdIA2boiaTSe5E",NA,"Clinton"
"7489",499,17,2019-12-20 02:28:27,2019-12-20 02:30:31,124,"R_24298aKaRp7cATR",3,6,1,3,1,3,4,4,1,1,1,1,1,4,5,5,4,5,1,5,6,4,5,7,3,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,1,1,1,1,NA,NA,NA,NA,"R_3kNRfUpDAP5boUq",NA,"Other"
"7490",539,17,2019-12-20 04:13:40,2019-12-20 04:15:37,117,"R_Q3UZSqV6KGjwyyJ",NA,NA,NA,NA,4,NA,5,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,7,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,8,8,8,NA,NA,NA,NA,NA,"R_3QRIBQM6VAR0nuM",NA,"Other"
"7491",349,17,2019-12-20 04:27:04,2019-12-20 04:29:27,143,"R_cuaWQLFqxcPhwPv",4,3,4,4,3,3,2,4,3,7,4,1,3,3,6,7,7,7,7,7,4,4,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,999,6,NA,2,3,2,NA,NA,NA,NA,NA,"R_9Nd6US6qdU1PJVD",NA,"Other"
"7492",280,17,2019-12-20 04:28:55,2019-12-20 04:33:44,288,"R_SHPSR0hkgBgTYw9",3,3,2,7,7,4,4,4,5,7,1,1,1,4,7,6,3,5,2,5,1,2,5,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,4,3,7,1,NA,NA,NA,NA,"R_1PRIywsU7X05hZ1",NA,"Clinton"
"7493",496,17,2019-12-20 04:43:41,2019-12-20 04:45:12,91,"R_3irSR1eLTZhjd2R",4,4,4,5,6,3,2,4,5,7,2,1,1,4,2,4,4,4,4,4,5,5,5,7,5,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,5,3,6,4,NA,NA,NA,NA,"R_1HkNb13Oo6Jv2HA",NA,"Other"
